id,col,row,utc_date_time,o3,o3_avg_24,o3_max_24,o3_avg_7day,o3_max_7day,o3_avg_14day,o3_max_14day,pmij,pmij_avg_24,pmij_max_24,pmij_avg_7day,pmij_max_7day,pmij_avg_14day,pmij_max_14day
145205881,1,1,2011-01-06 01:00:00,33.0193328857422,,,,,,,1.10020542144775,,,,,,
145205882,1,1,2011-01-06 02:00:00,33.1597137451172,,,,,,,1.05410408973694,,,,,,
145205883,1,1,2011-01-06 03:00:00,33.3322296142578,,,,,,,1.00372135639191,,,,,,
145205884,1,1,2011-01-06 04:00:00,33.5460624694824,,,,,,,0.96202689409256,,,,,,
145205885,1,1,2011-01-06 05:00:00,33.7478218078613,,,,,,,0.94659423828125,,,,,,
145205886,1,1,2011-01-06 06:00:00,34.0096778869629,,,,,,,0.92094475030899,,,,,,
145205887,1,1,2011-01-06 07:00:00,34.2406349182129,,,,,,,0.89111328125,,,,,,
145205888,1,1,2011-01-06 08:00:00,34.3939247131348,,,,,,,0.860889852046967,,,,,,
145205889,1,1,2011-01-06 09:00:00,34.5517730712891,,,,,,,0.831788539886475,,,,,,
145205890,1,1,2011-01-06 10:00:00,34.6203422546387,,,,,,,0.812717258930206,,,,,,
145205891,1,1,2011-01-06 11:00:00,34.5340614318848,,,,,,,0.810273468494415,,,,,,
145205892,1,1,2011-01-06 12:00:00,34.4442253112793,,,,,,,0.807831168174744,,,,,,
145205893,1,1,2011-01-06 13:00:00,34.3784980773926,,,,,,,0.802900612354279,,,,,,
145205894,1,1,2011-01-06 14:00:00,34.331600189209,,,,,,,0.797945439815521,,,,,,
145205895,1,1,2011-01-06 15:00:00,34.2812194824219,,,,,,,0.796620666980743,,,,,,
145205896,1,1,2011-01-06 16:00:00,34.1769065856934,,,,,,,0.79789000749588,,,,,,
145205897,1,1,2011-01-06 17:00:00,34.0855369567871,,,,,,,0.780047595500946,,,,,,
145205898,1,1,2011-01-06 18:00:00,33.975887298584,,,,,,,0.759369611740112,,,,,,
145205899,1,1,2011-01-06 19:00:00,33.7854232788086,,,,,,,0.738687217235565,,,,,,
145205900,1,1,2011-01-06 20:00:00,33.5213584899902,,,,,,,0.71615332365036,,,,,,
145205901,1,1,2011-01-06 21:00:00,33.2460479736328,,,,,,,0.691026508808136,,,,,,
145205902,1,1,2011-01-06 22:00:00,33.0123062133789,,,,,,,0.67020446062088,,,,,,
145205903,1,1,2011-01-06 23:00:00,32.8987808227539,,,,,,,0.656208753585815,,,,,,
145205904,1,1,2011-01-07 00:00:00,32.8254356384277,,,,,,,0.640824913978577,,,,,,
145205905,1,1,2011-01-07 01:00:00,32.756477355957,,,,,,,0.63079035282135,,,,,,
145205906,1,1,2011-01-07 02:00:00,32.7132453918457,,,,,,,0.61394602060318,,,,,,
145205907,1,1,2011-01-07 03:00:00,32.675350189209,,,,,,,0.596898019313812,,,,,,
145205908,1,1,2011-01-07 04:00:00,32.5966567993164,,,,,,,0.589963793754578,,,,,,
145205909,1,1,2011-01-07 05:00:00,32.5315284729004,,,,,,,0.598439693450928,,,,,,
145205910,1,1,2011-01-07 06:00:00,32.4706115722656,,,,,,,0.607239365577698,,,,,,
145205911,1,1,2011-01-07 07:00:00,32.4139823913574,,,,,,,0.610161006450653,,,,,,
145205912,1,1,2011-01-07 08:00:00,32.3395614624023,,,,,,,0.60858941078186,,,,,,
145205913,1,1,2011-01-07 09:00:00,32.2607955932617,,,,,,,0.610135138034821,,,,,,
145205914,1,1,2011-01-07 10:00:00,32.088752746582,,,,,,,0.614291489124298,,,,,,
145205915,1,1,2011-01-07 11:00:00,31.8037910461426,,,,,,,0.622977793216705,,,,,,
145205916,1,1,2011-01-07 12:00:00,31.4669799804688,,,,,,,0.628162264823914,,,,,,
145205917,1,1,2011-01-07 13:00:00,31.2194061279297,,,,,,,0.625832855701447,,,,,,
145205918,1,1,2011-01-07 14:00:00,31.0663394927979,,,,,,,0.617835938930511,,,,,,
145205919,1,1,2011-01-07 15:00:00,30.9701480865479,,,,,,,0.603719413280487,,,,,,
145205920,1,1,2011-01-07 16:00:00,30.9435729980469,,,,,,,0.612854242324829,,,,,,
145205921,1,1,2011-01-07 17:00:00,30.8439102172852,,,,,,,0.632783532142639,,,,,,
145205922,1,1,2011-01-07 18:00:00,30.6889877319336,,,,,,,0.642352640628815,,,,,,
145205923,1,1,2011-01-07 19:00:00,31.6433124542236,,,,,,,0.649766385555267,,,,,,
145205924,1,1,2011-01-07 20:00:00,32.0520095825195,,,,,,,0.671732068061829,,,,,,
145205925,1,1,2011-01-07 21:00:00,32.0404357910156,,,,,,,0.683870196342468,,,,,,
145205926,1,1,2011-01-07 22:00:00,32.2165946960449,,,,,,,0.724251210689545,,,,,,
145205927,1,1,2011-01-07 23:00:00,32.7543106079102,,,,,,,0.779886364936829,,,,,,
145205928,1,1,2011-01-08 00:00:00,33.9435920715332,,,,,,,0.806116700172424,,,,,,
145205929,1,1,2011-01-08 01:00:00,35.5835266113281,,,,,,,0.812070786952972,,,,,,
145205930,1,1,2011-01-08 02:00:00,37.0088844299316,,,,,,,0.84697437286377,,,,,,
145205931,1,1,2011-01-08 03:00:00,38.210262298584,,,,,,,0.887596309185028,,,,,,
145205932,1,1,2011-01-08 04:00:00,39.4217910766602,,,,,,,0.923723757266998,,,,,,
145205933,1,1,2011-01-08 05:00:00,40.3924827575684,,,,,,,0.955979347229004,,,,,,
145205934,1,1,2011-01-08 06:00:00,40.8002586364746,,,,,,,0.975573360919952,,,,,,
145205935,1,1,2011-01-08 07:00:00,40.8896293640137,,,,,,,0.989373087882996,,,,,,
145205936,1,1,2011-01-08 08:00:00,40.8522491455078,,,,,,,1.00226521492004,,,,,,
145205937,1,1,2011-01-08 09:00:00,40.8144302368164,,,,,,,1.0090743303299,,,,,,
145205938,1,1,2011-01-08 10:00:00,40.932502746582,,,,,,,1.01796281337738,,,,,,
145205939,1,1,2011-01-08 11:00:00,41.215763092041,,,,,,,1.03961205482483,,,,,,
145205940,1,1,2011-01-08 12:00:00,41.4631156921387,,,,,,,1.07738769054413,,,,,,
145205941,1,1,2011-01-08 13:00:00,41.316162109375,,,,,,,1.1129412651062,,,,,,
145205942,1,1,2011-01-08 14:00:00,40.4454078674316,,,,,,,1.14112138748169,,,,,,
145205943,1,1,2011-01-08 15:00:00,39.0544738769531,,,,,,,1.1630220413208,,,,,,
145205944,1,1,2011-01-08 16:00:00,37.8939666748047,,,,,,,1.16046261787415,,,,,,
145205945,1,1,2011-01-08 17:00:00,37.3603172302246,,,,,,,1.15036153793335,,,,,,
145205946,1,1,2011-01-08 18:00:00,37.0383453369141,,,,,,,1.15437173843384,,,,,,
145205947,1,1,2011-01-08 19:00:00,37.0005493164062,,,,,,,1.18790555000305,,,,,,
145205948,1,1,2011-01-08 20:00:00,37.194766998291,,,,,,,1.22851896286011,,,,,,
145205949,1,1,2011-01-08 21:00:00,37.170726776123,,,,,,,1.24771165847778,,,,,,
145205950,1,1,2011-01-08 22:00:00,36.6989440917969,,,,,,,1.25815880298615,,,,,,
145205951,1,1,2011-01-08 23:00:00,36.1838874816895,,,,,,,1.28117108345032,,,,,,
145205952,1,1,2011-01-09 00:00:00,35.6830978393555,,,,,,,1.32683134078979,,,,,,
145205953,1,1,2011-01-09 01:00:00,35.2942543029785,,,,,,,1.39995074272156,,,,,,
145205954,1,1,2011-01-09 02:00:00,35.2744216918945,,,,,,,1.49952137470245,,,,,,
145205955,1,1,2011-01-09 03:00:00,35.7544593811035,,,,,,,1.58816730976105,,,,,,
145205956,1,1,2011-01-09 04:00:00,36.3380012512207,,,,,,,1.64486193656921,,,,,,
145205957,1,1,2011-01-09 05:00:00,36.7171669006348,,,,,,,1.70509505271912,,,,,,
145205958,1,1,2011-01-09 06:00:00,36.8463363647461,,,,,,,1.76200318336487,,,,,,
145205959,1,1,2011-01-09 07:00:00,37.1438598632812,,,,,,,1.75055170059204,,,,,,
145205960,1,1,2011-01-09 08:00:00,37.1749267578125,,,,,,,1.65874862670898,,,,,,
145205961,1,1,2011-01-09 09:00:00,37.0093765258789,,,,,,,1.57599210739136,,,,,,
145205962,1,1,2011-01-09 10:00:00,37.2591171264648,,,,,,,1.60892486572266,,,,,,
145205963,1,1,2011-01-09 11:00:00,38.4046478271484,,,,,,,1.73728680610657,,,,,,
145205964,1,1,2011-01-09 12:00:00,39.4883193969727,,,,,,,1.77606809139252,,,,,,
145205965,1,1,2011-01-09 13:00:00,40.0280838012695,,,,,,,1.7563579082489,,,,,,
145205966,1,1,2011-01-09 14:00:00,40.2927169799805,,,,,,,1.71659171581268,,,,,,
145205967,1,1,2011-01-09 15:00:00,40.6698799133301,,,,,,,1.57201039791107,,,,,,
145205968,1,1,2011-01-09 16:00:00,40.5557098388672,,,,,,,1.39256024360657,,,,,,
145205969,1,1,2011-01-09 17:00:00,40.2313995361328,,,,,,,1.19651126861572,,,,,,
145205970,1,1,2011-01-09 18:00:00,40.0119171142578,,,,,,,1.08017528057098,,,,,,
145205971,1,1,2011-01-09 19:00:00,39.5879554748535,,,,,,,1.03878140449524,,,,,,
145205972,1,1,2011-01-09 20:00:00,38.8674011230469,,,,,,,1.00451004505157,,,,,,
145205973,1,1,2011-01-09 21:00:00,38.0192604064941,,,,,,,0.962456881999969,,,,,,
145205974,1,1,2011-01-09 22:00:00,37.1613693237305,,,,,,,0.922630608081818,,,,,,
145205975,1,1,2011-01-09 23:00:00,36.3980484008789,,,,,,,0.887670755386353,,,,,,
145205976,1,1,2011-01-10 00:00:00,35.7213249206543,,,,,,,0.85875391960144,,,,,,
145205977,1,1,2011-01-10 01:00:00,35.2888526916504,,,,,,,0.84624969959259,,,,,,
145205978,1,1,2011-01-10 02:00:00,35.4027671813965,,,,,,,0.858095288276672,,,,,,
145205979,1,1,2011-01-10 03:00:00,36.0728759765625,,,,,,,0.89074182510376,,,,,,
145205980,1,1,2011-01-10 04:00:00,36.9075965881348,,,,,,,0.935199975967407,,,,,,
145205981,1,1,2011-01-10 05:00:00,37.6394844055176,,,,,,,0.977345526218414,,,,,,
145205982,1,1,2011-01-10 06:00:00,38.3551025390625,,,,,,,1.00280570983887,,,,,,
145205983,1,1,2011-01-10 07:00:00,38.8077926635742,,,,,,,1.00942206382751,,,,,,
145205984,1,1,2011-01-10 08:00:00,39.0090522766113,,,,,,,1.0025190114975,,,,,,
145205985,1,1,2011-01-10 09:00:00,39.1955642700195,,,,,,,0.983669221401215,,,,,,
145205986,1,1,2011-01-10 10:00:00,39.0153388977051,,,,,,,0.918512105941772,,,,,,
145205987,1,1,2011-01-10 11:00:00,38.5327224731445,,,,,,,0.776921033859253,,,,,,
145205988,1,1,2011-01-10 12:00:00,37.3058166503906,,,,,,,0.592674136161804,,,,,,
145205989,1,1,2011-01-10 13:00:00,36.5186424255371,,,,,,,0.429253220558167,,,,,,
145205990,1,1,2011-01-10 14:00:00,35.9941291809082,,,,,,,0.397899746894836,,,,,,
145205991,1,1,2011-01-10 15:00:00,36.012809753418,,,,,,,0.484117567539215,,,,,,
145205992,1,1,2011-01-10 16:00:00,37.4264221191406,,,,,,,0.655378222465515,,,,,,
145205993,1,1,2011-01-10 17:00:00,38.5722541809082,,,,,,,0.786958754062653,,,,,,
145205994,1,1,2011-01-10 18:00:00,39.2109184265137,,,,,,,0.819992244243622,,,,,,
145205995,1,1,2011-01-10 19:00:00,39.0585823059082,,,,,,,0.762647211551666,,,,,,
145205996,1,1,2011-01-10 20:00:00,38.1476440429688,,,,,,,0.718590617179871,,,,,,
145205997,1,1,2011-01-10 21:00:00,37.3327713012695,,,,,,,0.736603558063507,,,,,,
145205998,1,1,2011-01-10 22:00:00,36.5394477844238,,,,,,,0.721157193183899,,,,,,
145205999,1,1,2011-01-10 23:00:00,35.7974967956543,,,,,,,0.678957760334015,,,,,,
145206000,1,1,2011-01-11 00:00:00,34.9756088256836,,,,,,,0.56745970249176,,,,,,
145206001,1,1,2011-01-11 01:00:00,33.8847923278809,,,,,,,0.437601923942566,,,,,,
145206002,1,1,2011-01-11 02:00:00,32.9157943725586,,,,,,,0.43651756644249,,,,,,
145206003,1,1,2011-01-11 03:00:00,32.5631828308105,,,,,,,0.518709063529968,,,,,,
145206004,1,1,2011-01-11 04:00:00,32.3486518859863,,,,,,,0.584069550037384,,,,,,
145206005,1,1,2011-01-11 05:00:00,31.4889850616455,,,,,,,0.588758885860443,,,,,,
145206006,1,1,2011-01-11 06:00:00,30.2936019897461,,,,,,,0.493855178356171,,,,,,
145206007,1,1,2011-01-11 07:00:00,30.0866317749023,,,,,,,0.379167318344116,,,,,,
145206008,1,1,2011-01-11 08:00:00,30.4834957122803,,,,,,,0.394446313381195,,,,,,
145206009,1,1,2011-01-11 09:00:00,31.0037422180176,,,,,,,0.483954161405563,,,,,,
